center_id,descripcio_servei,nom,adreça,titularitat,temps_mitja_espera,places_publiques,places_privades,places_totals
10323,Residència assistida per a gent gran - temporal o permanent,Residència Casa Montserrat Cuadrada (servei de residència assistida),"C. Costa del Portal Nou, 5 43800 Valls,Alt Camp",Fundació privada Vilaniu per a l'atenció a la dependència,6 mesos,41,11,52
10324,Residència assistida per a gent gran - temporal o permanent,Mimara Valls,"Ctr. del Plà de Santa Maria, 86 43800 Valls,Alt Camp",Mimara Valls Residencial SLU,3 mesos,43,19,62
10326,Residència assistida per a gent gran - temporal o permanent,Residència Vandellós,"C. Dr. Alfredo Simon, 2 43891 Vandellòs i l'Hospitalet de l'Infant,Baix Camp",Ajuntament de Vandellós,Menys d’1 mes,5,10,15
10327,Residència assistida per a gent gran - temporal o permanent,Residència d'Avis la Muntanyeta del Vendrell,"C. Atzavara, 5 43700 Vendrell, el,Baix Penedès",Patronat Municipal Hospital Asil del Santíssim Salvador del Vendrell,1 any i 5 mesos,79,11,90
10328,Residència assistida per a gent gran - temporal o permanent,Residència Llar Santa Anna (servei de residència assistida),"C. Dr. Olivé, 5-7 43700 Vendrell, el,Baix Penedès",Residència Fundació Llar Santa Anna,,,32,
10329,Residència assistida per a gent gran - temporal o permanent,Residència Vila-seca,"C. Requet de Fèlix, 35 43480 Vila-seca,Tarragonès","Mutual Gestión Integral, SL",11 mesos,50,15,65
10330,Residència assistida per a gent gran - temporal o permanent,Residència de Deltebre,"C. Madrid, s/n 43580 Deltebre,Baix Ebre","Residència Tercera Edat L'Onada, SL",6 mesos,85,10,95
10331,Residència assistida per a gent gran - temporal o permanent,Centre sociosanitari i residència Colisée Salou,"Av. Pau Casals, s/n 43840 Salou,Tarragonès","La Saleta Care, SL",10 mesos,73,26,99
10333,Habitatge tutelat per a gent gran - temporal o permanent,"Habitatges Tutelats Josep Miracle""","Pça. Bonet i Muixí, 1 08014 Barcelona,Barcelonès",Ajuntament de Barcelona,,25,10,35
10334,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats per a Gent Gran de Espanya Industrial,"C. Muntadas, 35 08014 Barcelona,Barcelonès",Generalitat de Catalunya,,24,,
10335,Habitatge tutelat per a gent gran - temporal o permanent,Apartaments tutelats Residència Ballesol - Almogàvers,"C. Almogàvers, 32-38 08018 Barcelona,Barcelonès","Intercentros Ballesol, SA",,,32,
10337,Habitatge tutelat per a gent gran - temporal o permanent,Apartaments Pau Casals,"C. Juan Ramón Jiménez, 4-6 08033 Barcelona,Barcelonès",Ajuntament de Barcelona,,32,46,78
10338,Habitatge tutelat per a gent gran - temporal o permanent,Centre Collserola (habitatges tutelats),"Psg. de la Vall d'Hebrón, 159, 169 08035 Barcelona,Barcelonès","Mutual Gestión Integral, SL",,,104,
10342,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges tutelats Sant Roc,"Pge. Hospital, s/n 08680 Gironella,Berguedà",Fundació Residència Sant Roc,,,6,
10343,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats per a Gent Gran Bellvitge,"Av. Amèrica, 61 08907 Hospitalet de Llobregat, l',Barcelonès",Generalitat de Catalunya,,24,,
10344,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats per a Gent Gran Teresina Torra i Sanmartí,"Pça. de la Democràcia, 1 08212 Manresa,Bages",Generalitat de Catalunya,,26,,
10346,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats per a Gent Gran Rubí,"Pça. Poeta Miguel Hernández, 1, bxs 08191 Rubí,Vallès Occidental",Generalitat de Catalunya,,14,,
10347,Habitatge tutelat per a gent gran - temporal o permanent,Vitamagna (Habitatges tutelats),"C. Ferrer de Blanes, 32 08203 Sabadell,Vallès Occidental","EXPLOGERON, SL",,,19,
10351,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats Residencial Cugat Natura,"C. Chopin, 5 08173 Sant Cugat del Vallès,Vallès Occidental","Residencial Cugat Natura, SL",,,42,
10354,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats Vilademany,"C. Ramón Pou, 82 08552 Taradell,Osona",Fundació Vilademany,,,33,
10355,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats La Llar Fundació,"Av. Abat Marcet, 78 08225 Terrassa,Vallès Occidental",Fundació especial LaFACT,,,4,
10356,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges tutelats de Tona,"Ctr. Manresa, 2 08551 Tona,Osona",Ajuntament de Tona,,,26,
10358,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats per a Gent Gran Creu de Palau,"C. Jocs Olímpics, 2, 5è 17003 Girona,Gironès",Generalitat de Catalunya,,10,,
10359,Habitatge tutelat per a gent gran - temporal o permanent,Edifici Parc Nou,"C. Uruguai, 5 17800 Olot,Garrotxa",Fundació Antic Hospital Sant Jaume d'Olot,,13,112,125
10360,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Compartits Casal dels Avis,"Av. Comte Guifré, s/n 17500 Ripoll,Ripollès",Fundació Guifré,,,9,
10361,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats per a Gent Gran Comtes d'Urgell,"C. Sant Diego de Califòrnia, s/n 25600 Balaguer,Noguera",Generalitat de Catalunya,,8,,
10362,Habitatge tutelat per a gent gran - temporal o permanent,Allotjaments Tutelats Llars Vedruna,"C. Mossèn Serra i Vilaró, 5 25280 Solsona,Solsonès",Fundació Privada Hospital Pere Màrtir Colomes,,,37,
10371,Servei de centre de dia per a gent gran,Centre de dia Colisée Barcelona Paral·lel,"Av. Paral·lel, 63 08004 Barcelona,Barcelonès","La Saleta Care, SL",,,30,
10373,Servei de centre de dia per a gent gran,Centre de Dia Gràcia,"C. Gran de Gràcia, 226 08012 Barcelona,Barcelonès",La Daurada de Gràcia,,,4,
10375,Servei de centre de dia per a gent gran,"Ronda de Dalt Residencial, Centre de Dia","C. Pare Mariana, 15 08035 Barcelona,Barcelonès",Ronda de Dalt Residencial SL,,,15,
10376,Servei de centre de dia per a gent gran,Dia Actiu,"C. Trobador, 5, bjs 08041 Barcelona,Barcelonès","Dia Actiu Centres de Dia, SL",,9,32,41
10378,Servei de centre de dia per a gent gran,Centre de dia Berga Residencial,"Pg. de la Industria, 11 08600 Berga,Berguedà",Berga Residencial S.L,,,21,
10379,Servei de centre de dia per a gent gran,Centre de dia Anthurium,"Av. Rei en Jaume, 4 08440 Cardedeu,Vallès Oriental","Anthurium, SL",,,10,
10380,Servei de centre de dia per a gent gran,CD Llar de Benestar,"C. Joaquim Ruyra, 39-41 08757 Corbera de Llobregat,Baix Llobregat","Llar de Benestar, S.L.U",,,2,
10381,Servei de centre de dia per a gent gran,Centre de dia Sanitas Cornellà,"Av. del Parc, 46 08940 Cornellà de Llobregat,Baix Llobregat","Sanitas Mayores, SL",,,20,
10382,Servei de centre de dia per a gent gran,Centre de Dia Fèlix Llobet,"Av. Isidre Martí, 17, 1er 08950 Esplugues de Llobregat,Baix Llobregat",Fundació Privada Casal dels Avis d'Esplugues,,5,10,15
10384,Servei de centre de dia per a gent gran,Centre de dia Prytanis Plaça Europa,"C. Amadeu Torner, 48 08902 Hospitalet de Llobregat, l',Barcelonès","Prytanis Gran Via, SL",,,40,
10385,Servei de centre de dia per a gent gran,Centre de dia Sant Jordi,"C. Frederic Bosch, 22 08320 Masnou, el,Maresme","Sant Miquel 65, SL",,,4,
10386,Servei de centre de dia per a gent gran,Centre de dia Arbre de Vida,"C. Vista Alegre, 25 Bl.1, bxs 1a 08304 Mataró,Maresme","Arbre de Vida, S.C.C.L",,,18,
10387,Servei de centre de dia per a gent gran,Centre de dia Mataró Nord,"C. del Tennis, 31 08304 Mataró,Maresme",Serveis d'assistencia psicosocial S.L.,,2,71,73
10388,Servei de centre de dia per a gent gran,Centre de Dia El Camí,"Av. de les Teixidores, 33, Baixos Local 2 08100 Mollet del Vallès,Vallès Oriental","Centre de Dia El Camí de Mollet, SL",,,37,
10389,Servei de centre de dia per a gent gran,Centre de Dia l'Eixample el Prat,"C. Jaume Casanovas, 243 08820 Prat de Llobregat, el,Baix Llobregat","Residència Eixample El Prat, SL",,4,31,35
10391,Servei de centre de dia per a gent gran,Centre de dia l'Aire II,"C. del Sol, 167 08201 Sabadell,Vallès Occidental","Centre de Dia L'Aire, SL",,,30,
10395,Servei de centre de dia per a gent gran,Centre de dia la LaFACT Sant Cugat, Vallès Occidental,Fundació especial LaFACT,,,40,
10397,Servei de centre de dia per a gent gran,Centre de dia Els Monjos,"C. Santa Margarida, 14-26 08730 Santa Margarida i els Monjos,Alt Penedès",Consorci Sociosanitari de Vilafranca del Penedès,,,25,
10402,Servei de centre de dia per a gent gran,Centre de dia Santa Olga II,"Ctr. de Barcelona, 105-113, bxos 08210 Barberà del Vallès,Vallès Occidental","Medinaceli Residencia, S.L.U",,,8,
10403,Servei de centre de dia per a gent gran,Centre de dia La Vostra Llar Terrassa,"C. Puig Novell, 20 08221 Terrassa,Vallès Occidental",La Vostra Llar Terrassa S.L,,,15,
10404,Servei de centre de dia per a gent gran,Centre de dia Wagner,"C. Wagner, 132 08222 Terrassa,Vallès Occidental","Concager, SA",,9,,
10405,Servei de centre de dia per a gent gran,Centre de Dia Can Tarrida,"Av. Dolça de Provença, 35 08629 Torrelles de Llobregat,Baix Llobregat","Residència 3a Edat Can Tarrida, SL",,,28,
10406,Servei de centre de dia per a gent gran,Centre de Dia Penedès,"C. Guardiola, 26, loc 1ª 08720 Vilafranca del Penedès,Alt Penedès",Tatiana López Lizarte,,,20,
10407,Servei de centre de dia per a gent gran,Centre de dia Jaume Nicolás,"C. Bisbe Morgades, 15 08720 Vilafranca del Penedès,Alt Penedès",Fundació Privada Asil Inglada Via,,,40,
10408,Servei de centre de dia per a gent gran,Centre de Dia La Calma Residencial,"Av. Londres, 4 17250 Castell-Platja d'Aro,Baix Empordà","Calma Inversalus, SL",,,20,
10409,Servei de centre de dia per a gent gran,Centro de día Orpea Girona,"Av. Josep Tarradellas i Joan, 19 17006 Girona,Gironès","Emeis Ibérica, SAU",,,30,
10411,Servei de centre de dia per a gent gran,Centre de dia d'Anglesola,"C. Santa Anna, 23 25320 Anglesola,Urgell",Ajuntament d'Anglesola,Sense llista d'accés,2,13,15
10412,Servei de centre de dia per a gent gran,Centre de dia Castellserà,"C. Migdia, 8 25334 Castellserà,Urgell","Serveis Lleida Global Grup, SL",,,20,
10413,Servei de centre de dia per a gent gran,Centre de dia El Tossalet,"C. Era, 64 25460 Cervià de les Garrigues,Garrigues","Persona i Valors, Fundació de Serveis i Iniciatives Socialsde les Comarques de Lleida",,,24,
10414,Servei de centre de dia per a gent gran,Centre de Dia Clecevitam Ponent,"C. Jaume II, 57 25001 Lleida,Segrià",Clece Vitam S.A,,,18,
10415,Servei de centre de dia per a gent gran,Centre de Dia per a Gent Gran Balàfia I,"C. Josep Olondriz, 6 (cantonada Av. Balàfia) 25005 Lleida,Segrià",Generalitat de Catalunya,,20,,
10416,Servei de centre de dia per a gent gran,Centre de dia de Benifallet,"Psg. Dels Tarongers 43512 Benifallet,Baix Ebre",Ajuntament de Benifallet,,5,25,30
10417,Servei de centre de dia per a gent gran,Centre de dia per a la gent gran Ajuntament de la Secuita,"C. Josep Gassió, 7 43765 Secuita, la,Tarragonès",Ajuntament de La Secuita,Menys d’1 mes,7,13,20
10419,Ser. atenció integral a les persones grans en l'àmbit rural,SAIAR de l'Ajuntament de Begues,"C. Ferran Muñoz, 3 08859 Begues,Baix Llobregat",Ajuntament de Begues,,20,5,25
10420,Ser. atenció integral a les persones grans en l'àmbit rural,Plataforma de Serveis Rurals Polivalents,"c. Segismon Tomeu, 29 08775 Torrelavit,Alt Penedès",Ajuntament de Torrelavit,,15,15,30
10421,Ser. atenció integral a les persones grans en l'àmbit rural,SAIAR Cal Trempat,"C. Maria Aurèlia Capmany, 13 08410 Vilanova del Vallès,Vallès Oriental",Ajuntament de Vilanova del Vallès,,20,10,30
10422,Ser. atenció integral a les persones grans en l'àmbit rural,Servei d'atenció integral a la gent gran en l'àmbit rural                       Vall d'Onyar,"C. Empordà, 5 17185 Vilobí d'Onyar,Selva",Ajuntament de Vilobí d'Onyar,,20,,
10424,Residència assistida per a gent gran - temporal o permanent,Residència Maristany,"C. de la Mar Jonica, 9, Local 08918 Badalona,Barcelonès","Residència Maristany, SL",,2,23,25
10425,Residència assistida per a gent gran - temporal o permanent,Residencia Colisée Barcelona Paral·lel,"Av. Paral·lel, 63 08004 Barcelona,Barcelonès","La Saleta Care, SL",2 anys i 2 mesos,45,222,267
10426,Residència assistida per a gent gran - temporal o permanent,Residència Maragall,"Psg. Maragall, 295-297 08032 Barcelona,Barcelonès","MAR ASSET, SL",5 mesos,15,110,125
10427,Residència assistida per a gent gran - temporal o permanent,Residència Solarium,"C. Tiziano, 21-29 08035 Barcelona,Barcelonès",Comunidad Residencia Santa Cruz de Vallcarca,,,35,
10429,Residència assistida per a gent gran - temporal o permanent,Residència de Begues,"C. Ferran Muñoz, 3 08859 Begues,Baix Llobregat",Ajuntament de Begues,,,30,
10430,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Berga Residencial,"Psg. de la Industria, 11 08600 Berga,Berguedà",Berga Residencial S.L,,,99,
10432,Residència assistida per a gent gran - temporal o permanent,Prytanis Plaça Europa,"C. Amadeu Torner, 48 08902 Hospitalet de Llobregat, l',Barcelonès","Prytanis Gran Via, SL",,23,121,144
10433,Residència assistida per a gent gran - temporal o permanent,Residència Colisée Igualada,"C. Sant Carles, 41 08700 Igualada,Anoia","La Saleta Care, SL",,7,84,91
10434,Residència assistida per a gent gran - temporal o permanent,Residència Eixample El Prat,"C. Jaume Casanovas, 243 08820 Prat de Llobregat, el,Baix Llobregat","Residència Eixample El Prat, SL",1 any i 3 mesos,19,89,108
10435,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Barcelona,"C. Sant Pere, 2 08930 Sant Adrià de Besòs,Barcelonès","Residència Barcelona, S.L.",,,73,
10436,Residència assistida per a gent gran - temporal o permanent,Residència Seniors Ceritània,"Rbl. de Montserrat, 2 08290 Cerdanyola del Vallès,Vallès Occidental","Residencias Familiares para Mayores, S.L.",,,76,
10437,Residència assistida per a gent gran - temporal o permanent,Residència La Vostra Llar Terrassa,"C. Puig Novell, 20 08221 Terrassa,Vallès Occidental",La Vostra Llar Terrassa S.L,,,72,
10440,Residència assistida per a gent gran - temporal o permanent,Residència Assistida La Calma Residencial,"Av. Londres, 4 17250 Castell-Platja d'Aro,Baix Empordà","Calma Inversalus, SL",,,78,
10441,Residència assistida per a gent gran - temporal o permanent,Bouco Girona,"Av. Josep Tarradellas i Joan, 19 17006 Girona,Gironès","Emeis Ibérica, SAU",,,147,
10442,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Palamós Mar,"C. President Macià, 8 17230 Palamós,Baix Empordà",Residencial Palamos Mar S.L.,,17,46,63
10443,Residència assistida per a gent gran - temporal o permanent,Centre Residencial Gironès,"C. Major, 19 17840 Sarrià de Ter,Gironès","Sinergies pel benestar, SL",,,36,
10444,Residència assistida per a gent gran - temporal o permanent,Residència Castellserà,"C. Migdia, 8 25334 Castellserà,Urgell","Serveis Lleida Global Grup, SL",,1,26,27
10445,Residència assistida per a gent gran - temporal o permanent,Residència de gent gran El Tossalet,"C. Era, 64 25460 Cervià de les Garrigues,Garrigues","Persona i Valors, Fundació de Serveis i Iniciatives Socialsde les Comarques de Lleida",,,24,
10446,Residència assistida per a gent gran - temporal o permanent,Residència Assistida Clecevitam Ponent,"C. Jaume II, 57 25001 Lleida,Segrià",Clece Vitam S.A,,4,146,150
10447,Residència assistida per a gent gran - temporal o permanent,Domusvi Lleida,"C. Republica de Paraguay, 20 25002 Lleida,Segrià","SAR Residencial y Asistencial,SAU",,,124,
10448,Residència assistida per a gent gran - temporal o permanent,Ballesol - Reus,"C. Batàn, 28 43200 Reus,Baix Camp","Intercentros Ballesol, SA",,9,108,117
10449,Residència assistida per a gent gran - temporal o permanent,Clecevitam Daurada,"C. Maternitat d'Elna, 1 43005 Tarragona,Tarragonès",Clece Vitam S.A,,15,157,172
10450,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges amb serveis Navarcles,"C. Creueta, 51 Bl.B 08270 Navarcles,Bages","Sant Andreu Salut, Fundació Privada",,,42,
10451,Habitatge tutelat per a gent gran - temporal o permanent,Habitatges Tutelats Residencia Palau,"Av. Catalunya, 264-266 08184 Palau-solità i Plegamans,Vallès Occidental","Glolvi, SL",,,30,
10458,Servei de centre de dia per a gent gran,Centre de Dia Zona Alta Parc del Segre,"C. Serra de Prades, 5 25006 Lleida,Segrià","Ilerda Residencial, SA",,,60,
10484,Residència assistida per a gent gran - temporal o permanent,Domusvi Girona Ciutat,"C. Francesc Ferrer i Girones, 14 17007 Girona,Gironès","SAR Residencial y Asistencial,SAU",,,120,
